category,subcategory,name,sku,price,old_price,discount,rating,reviews,parsed_date,product_url
Кольца,Кольца из красного золота,Золотое кольцо с рубинами выращенными и бриллиантами,1514870,14 844 ₽,53 980 ₽,−73%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/1514870
Кольца,Кольца из красного золота,Золотое кольцо с фианитами,1355306,16 686 ₽,74 150 ₽,−77%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1355306
Кольца,Широкие кольца,Золотое кольцо с бриллиантами,1504046,28 346 ₽,161 980 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1504046
Кольца,Кольца из красного золота,Золотое кольцо с топазом Sky и фианитами,2240257,8 409 ₽,30 580 ₽,−73%,5,16,2025-08-29,https://www.585zolotoy.ru/catalog/products/2240257
Кольца,Кольца из красного золота,Золотое кольцо с фианитом,1495860,13 744 ₽,49 980 ₽,−73%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/1495860
Кольца,Кольца из красного золота,Золотое кольцо,1924518,13 270 ₽,58 970 ₽,−77%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/1924518
Кольца,Кольца из красного золота,Золотое кольцо,1736218,5 620 ₽,24 980 ₽,−78%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/1736218
Кольца,Кольца из красного золота,Золотое кольцо с аметистом,1083010,17 044 ₽,61 980 ₽,−73%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1083010
Кольца,Женские кольца,Серебряное кольцо с фианитами,1604254,,,,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1604254
Кольца,Кольца из красного золота,Золотое кольцо с фианитами,4952210,12 415 ₽,55 180 ₽,−78%,5,2,2025-08-29,https://www.585zolotoy.ru/catalog/products/4952210
Кольца,Кольца из красного золота,Золотое кольцо с  бриллиантами,1856433,14 495 ₽,57 980 ₽,−75%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/1856433
Кольца,Кольца из красного золота,Золотое кольцо с фианитами,1919072,13 860 ₽,61 600 ₽,−78%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1919072
Кольца,Кольца из красного золота,Золотое кольцо с сапфирами выращенными и бриллиантами,1005163,20 344 ₽,73 980 ₽,−73%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1005163
Кольца,Кольца из красного золота,Золотое кольцо с фианитами,1996360,12 835 ₽,51 340 ₽,−75%,5,2,2025-08-29,https://www.585zolotoy.ru/catalog/products/1996360
Кольца,Кольца из красного золота,Золотое кольцо с фианитами,1418287,12 495 ₽,49 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1418287
Кольца,Кольца из красного золота,Золотое кольцо с гранатом и фианитами,1033011,15 745 ₽,69 980 ₽,−78%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1033011
Кольца,Кольца из красного золота,Золотое кольцо с бриллиантами,1541089,14 995 ₽,59 980 ₽,−75%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/1541089
Кольца,Кольца из красного золота,Золотое кольцо с фианитами,4896482,19 540 ₽,39 070 ₽,−50%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/4896482
Кольца,Кольца из красного золота,Золотое кольцо с фианитом,1525981,14 170 ₽,62 980 ₽,−78%,5,2,2025-08-29,https://www.585zolotoy.ru/catalog/products/1525981
Кольца,Кольца из красного золота,Золотое кольцо с фианитами,1267419,23 796 ₽,135 980 ₽,−83%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/1267419
Кольца,Кольца из красного золота,Золотое кольцо с топазом Swiss и бриллиантами,8353269,17 095 ₽,75 980 ₽,−78%,5,3,2025-08-29,https://www.585zolotoy.ru/catalog/products/8353269
Кольца,Кольца из красного золота,Золотое кольцо с фианитами,5632720,18 072 ₽,80 320 ₽,−78%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/5632720
Кольца,Кольца из красного золота,Золотое кольцо с рубинами выращенными,1997247,13 745 ₽,54 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1997247
Кольца,Кольца из красного золота,Золотое кольцо с бриллиантами,1749001,19 745 ₽,78 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1749001
Кольца,Кольца из красного золота,Золотое кольцо с бриллиантами,8347196,27 996 ₽,159 980 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/8347196
Кольца,Кольца из красного золота,Золотое кольцо с бриллиантами,1737292,12 644 ₽,45 980 ₽,−73%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1737292
Кольца,Кольца из красного золота,Золотое кольцо с бриллиантами,1805098,18 144 ₽,65 980 ₽,−73%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1805098
Кольца,Кольца из красного золота,Золотое кольцо с гранатом и фианитами,1607076,27 296 ₽,155 980 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1607076
Кольца,Кольца из красного золота,Золотое кольцо с фианитами,1643320,18 306 ₽,81 350 ₽,−77%,5,2,2025-08-29,https://www.585zolotoy.ru/catalog/products/1643320
Кольца,Кольца из красного золота,Золотое кольцо,1135142,23 070 ₽,92 280 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1135142
Кольца,Кольца из красного золота,Золотое кольцо с фианитами,1669877,8 500 ₽,34 000 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1669877
Кольца,Кольца из красного золота,Золотое кольцо с жемчугом,2048153,20 296 ₽,115 980 ₽,−83%,5,3,2025-08-29,https://www.585zolotoy.ru/catalog/products/2048153
Кольца,Кольца из красного золота,Золотое кольцо с фианитами,1664078,15 538 ₽,69 050 ₽,−77%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1664078
Кольца,Кольца из красного золота,Золотое кольцо с бриллиантами,1269767,14 395 ₽,63 980 ₽,−78%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1269767
Кольца,Кольца из красного золота,Золотое кольцо с изумрудом выращенным,1397613,13 744 ₽,49 980 ₽,−73%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1397613
Кольца,Кольца из красного золота,Золотое кольцо с фианитами,1301583,6 147 ₽,27 310 ₽,−77%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/1301583
Кольца,Кольца из красного золота,Золотое кольцо с фианитами,1683172,11 727 ₽,52 120 ₽,−78%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1683172
Кольца,Женские кольца,Золотое кольцо,1484260,15 592 ₽,56 690 ₽,−72%,5,2,2025-08-29,https://www.585zolotoy.ru/catalog/products/1484260
Кольца,Кольца из красного золота,Золотое кольцо с топазом Sky и фианитами,1655439,11 021 ₽,62 980 ₽,−83%,5,2,2025-08-29,https://www.585zolotoy.ru/catalog/products/1655439
Кольца,Кольца из красного золота,Золотое кольцо с фианитами,1600953,17 883 ₽,79 470 ₽,−77%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1600953
Кольца,Кольца из красного золота,Золотое кольцо с топазом Sky и фианитами,1614611,14 395 ₽,63 980 ₽,−78%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1614611
Тренды ювелирных украшений,Ювелирная база,Золотое кольцо с бриллиантом,1820715,19 495 ₽,77 980 ₽,−75%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/1820715
Кольца,Кольца из красного золота,Золотое кольцо с фианитами,1134957,10 521 ₽,46 750 ₽,−77%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1134957
Кольца,Широкие кольца,Золотое кольцо с сапфирами выращенными,1630959,21 696 ₽,123 980 ₽,−83%,5,5,2025-08-29,https://www.585zolotoy.ru/catalog/products/1630959
